Date,PX_LAST,PX_HIGH,PX_LOW
8/28/2023,442.76,443.4,439.9728
8/25/2023,439.97,441.3,435
8/24/2023,436.89,445.22,436.855
8/23/2023,443.03,443.67,439.1
8/22/2023,438.15,441.18,437.57
8/21/2023,439.34,440.11,435.32
8/18/2023,436.5,437.57,433.01
8/17/2023,436.29,441.43,435.75
8/16/2023,439.64,444.18,439.53
8/15/2023,442.89,446.64,442.3
8/14/2023,448.11,448.11,444.38
8/11/2023,445.65,446.7007,443.345
8/10/2023,445.91,451.7,444.7
8/9/2023,445.75,449.1999,444.96
8/8/2023,448.75,450.6952,445.2705
8/7/2023,450.71,450.865,447.99
8/4/2023,446.81,452.895,446.27
8/3/2023,448.84,450.79,447.37
8/2/2023,450.13,453.52,449.3499
8/1/2023,456.48,457.25,455.49
7/31/2023,457.79,458.16,456.045
7/28/2023,456.92,457.78,452.4918
7/27/2023,452.49,459.44,451.55
7/26/2023,455.51,456.99,453.38
7/25/2023,455.44,456.735,453.87
7/24/2023,454.2,455.04,452.298
7/21/2023,452.18,454.165,452.17
7/20/2023,452.18,455.1,451.44
7/19/2023,455.2,456.43,454.1119
7/18/2023,454.19,454.86,450.0484
7/17/2023,450.84,451.93,449.08
7/14/2023,449.28,451.36,448.49
7/13/2023,449.56,450.38,447.45
7/12/2023,446.02,447.4799,444.91
7/11/2023,442.46,442.97,439.44
7/10/2023,439.66,439.84,437.585
7/7/2023,438.55,442.64,438.3
7/6/2023,439.66,440.1,437.06
7/5/2023,443.13,443.889,441.9
7/3/2023,443.79,444.08,442.63
6/30/2023,443.28,444.3,441.11
6/29/2023,438.11,438.28,435.54
6/28/2023,436.39,437.44,434.41
6/27/2023,436.17,436.81,431.88
6/26/2023,431.44,434.61,431.19
6/23/2023,433.21,435.06,432.47
6/22/2023,436.51,436.62,433.6
6/21/2023,434.94,436.99,434.33
6/20/2023,437.18,438.37,435.03
6/16/2023,439.46,443.6078,438.97
6/15/2023,442.6,443.9,436.23
6/14/2023,437.18,439.0612,433.59
6/13/2023,436.66,437.33,434.63
6/12/2023,433.8,433.88,430.17
6/9/2023,429.9,431.99,428.87
6/8/2023,429.13,429.6,425.82
6/7/2023,426.55,429.62,426.11
6/6/2023,428.03,428.5772,425.99
6/5/2023,427.1,429.67,426.37
6/2/2023,427.92,428.74,423.95
6/1/2023,421.82,422.92,416.79
5/31/2023,417.85,419.22,416.22
5/30/2023,420.18,422.58,418.735
5/26/2023,420.02,420.77,415.25
5/25/2023,414.65,416.16,412.4101
5/24/2023,411.09,412.82,409.8795
5/23/2023,414.09,418.722,413.68
5/22/2023,418.79,420.39,417.35
5/19/2023,418.62,420.72,417.35
5/18/2023,419.23,419.67,414.67
5/17/2023,415.23,415.855,410.635
5/16/2023,410.25,412.815,410.24
5/15/2023,413.01,413.43,410.23
5/12/2023,411.59,413.64,409.07
5/11/2023,412.13,412.43,409.97
5/10/2023,412.85,414.535,408.87
5/9/2023,410.93,412.09,410.6894
5/8/2023,412.74,413.24,411.28
5/5/2023,412.63,413.72,408.64
5/4/2023,405.13,407.27,403.74
5/3/2023,408.02,413.87,407.77
5/2/2023,410.84,414.82,407.82
5/1/2023,415.51,417.62,415.265
4/28/2023,415.93,415.94,411.43
4/27/2023,412.41,412.69,406.74
4/26/2023,404.36,407.84,403.78
4/25/2023,406.08,411.16,406.02
4/24/2023,412.63,413.07,410.6
4/21/2023,412.2,412.68,410.17
4/20/2023,411.88,413.7,410.27
4/19/2023,414.14,415.08,412.16
4/18/2023,414.21,415.72,412.7802
4/17/2023,413.94,413.96,411.085
4/14/2023,412.46,415.09,410.06
4/13/2023,413.47,413.84,407.9922
4/12/2023,408.05,412.17,407.44
4/11/2023,409.72,411.18,408.92
4/10/2023,409.61,409.69,405.97
4/6/2023,409.19,409.48,405.678
4/5/2023,407.6,408.7,405.88
4/4/2023,408.67,411.92,407.24
4/3/2023,410.95,411.37,408.44
3/31/2023,409.39,409.7,404.55
3/30/2023,403.7,404.35,401.76
3/29/2023,401.35,401.6,398.68
3/28/2023,395.6,396.49,393.69
3/27/2023,396.49,398.92,395.56
3/24/2023,395.75,395.84,389.4
3/23/2023,393.17,399.29,390.35
3/22/2023,392.11,402.49,392.07
3/21/2023,398.91,399.41,395.58
3/20/2023,393.74,394.17,390.07
3/17/2023,389.99,394.4,388.55
3/16/2023,396.11,396.47,386.29
3/15/2023,389.28,389.49,383.71
3/14/2023,391.73,393.45,387.05
3/13/2023,385.36,390.39,380.65
3/10/2023,385.91,393.16,384.32
3/9/2023,391.56,401.48,390.53
3/8/2023,398.92,399.71,396.59
3/7/2023,398.27,404.67,397.625
3/6/2023,404.47,407.45,404.01
3/3/2023,404.19,404.45,399.03
3/2/2023,397.81,398.69,392.33
3/1/2023,394.74,396.69,393.38
2/28/2023,396.26,399.28,396.15
2/27/2023,397.73,401.29,396.75
2/24/2023,396.38,397.25,393.64
2/23/2023,400.66,402.2,396.25
2/22/2023,398.54,401.13,397.02
2/21/2023,399.09,404.16,398.82
2/17/2023,407.26,407.51,404.05
2/16/2023,408.28,412.91,408.14
2/15/2023,413.98,414.06,409.47
2/14/2023,412.64,415.05,408.511
2/13/2023,412.83,412.97,408.24
2/10/2023,408.04,408.44,405.01
2/9/2023,407.09,414.57,405.81
